"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8","AN_TR1_4","AN_TR1_5","AN_TR1_6","AN_TR1_8","AN_TR2_4","AN_TR2_5","AN_TR2_6","AN_TR2_8","AN_TR3_4","AN_TR3_5","AN_TR3_6","AN_TR3_8","BB_TR1_4","BB_TR1_5","BB_TR1_6","BB_TR1_8","BB_TR2_4","BB_TR2_5","BB_TR2_6","BB_TR2_8","BB_TR3_4","BB_TR3_5","BB_TR3_6","BB_TR3_8","ML_TR1_4","ML_TR1_5","ML_TR1_6","ML_TR1_8","ML_TR2_4","ML_TR2_5","ML_TR2_6","ML_TR2_8","ML_TR3_4","ML_TR3_5","ML_TR3_6","ML_TR3_8"
"ML_GL_S1_3_4_S363_L004_3380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5044547089353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08668946636893,5.73957137255068,4.25099231829386,0,5.58937224747749,5.83617179342518,8.05157897467786,5.35743069987497,15.2222371593577,15.9556860930971,5.56647821331494,13.4692330523227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77430527067402,3.45282314013313,4.0465796806667,4.75253698629693,4.65527920247278,3.47214896278492,6.40876299871086,4.50291854978517,6.88850566317918,4.85197172418523,5.40406448148789,4.7584308077571
"ML_GL_S1_3_4_S363_L004_3408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74109185248594,9.50185864088227,7.59979445960633,2.45275404289245,2.89379191300111,2.94142243876976,3.11266123291509,2.91684590458562,18.9275693227478,16.5907985393122,7.79250384562045,19.8275705040428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70445217394222,2.26619054368536,4.4373609049439,1.6098345745304,8.13668191101978,4.60539560543261,3.71754430733376,5.9581164171682,9.71652861981211,6.34435290832318,3.3042215848552,5.67198597176801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74347092187166,0
"ML_GL_S1_3_4_S363_L004_3420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98593450529099,8.05435850174621,3.29019684257583,9.15938598454726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86100345849772,0,0,0,0,0,0,28.6554522036847,11.3379263268042,2.48197639940116,6.50201201474656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6328095546679,10.1538417911197,6.85537677296284,4.82771171785776,9.05582428026585,6.94585307194736,7.72060001780139,6.31227490734282,18.4129943542829,21.311543847463,13.8738761242311,21.8384633083304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90930942481801,8.8768124459944,7.43205503431301,7.62947195977589,4.80792639321028,8.97977973144749,6.02877261317874,8.74986513090516,4.81689230291443,9.08978657366676,6.64557819044694,7.21136073071229
"ML_GL_S1_3_4_S363_L004_3446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01523224833288,1.99009430733956,3.55844036501709,0,0,0,3.94974985643021,0,17.2735197574298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02828700806096,9.34093570979837,0,2.11082779822145,0,0,0,3.0098329213729
"ML_GL_S1_3_4_S363_L004_3462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86624100896534,4.64601524937524,4.26421801613452,1.66641011898872,0,5.91728270871518,3.57598535102238,3.37505519605763,18.5402567887897,7.01919479178642,3.45924450639758,8.59299384761326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4045834512,9.25739911240555,14.4306100981732,17.0455204315079,24.9827594968752,12.0746110049549,23.2785300638267,17.5749946037977,28.842045400551,17.9047695434719,17.972243255405,19.6039547715236
"ML_GL_S1_3_4_S363_L004_3464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56736404141717,2.33323619296524,2.04403972773695,0,0,2.48360806365899,2.9963414053659,3.50567721490644,17.8763425058138,16.4034526764604,8.57908703410005,44.3745604032885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5312196974106,1.92256275698562,2.01172582068554,2.11975433095759,2.10889188791937,2.54995660059568,2.36410265337145,2.78402396702356,2.03442494259125,2.3514333267197,2.4776490291821
"ML_GL_S1_3_4_S363_L004_3465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0752321476993,8.14431620833867,7.90428411021375,2.11835114290182,5.56736543180218,3.99440952922523,4.25929411484416,4.05931628148414,8.91833972630595,7.69821062792976,4.6311389273251,7.92588756772272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32049689448497,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25050555680981,0,0,0,15.8277503977214,2.65679094094303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4840162287709,14.0392710024011,10.2318174152486,6.15150006928361,2.88136886890923,4.87877739180167,3.34859612988594,6.14325034859747,23.6377466745674,23.6476313098173,8.30463504801848,20.4895240189241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0929803047103,6.83858255654425,3.91028069569059,5.70235459048865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59108506540398,7.27824902511423,3.56470798209482,1.65208060840954,0,0,0,0,16.5308075579324,19.2309653156085,6.27020897645581,19.5304218042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89471372468932,1.81533997404054,2.56894491099379,2.40275366548441,0,2.21957203000223,2.43374198590916,2.27625031530505,1.86100326949064,2.88409558747833,3.0864573855474
"ML_GL_S1_3_4_S363_L004_3476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9669505107206,7.06741418532027,24.8834581363557,4.92809106624384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4729432016779,6.44670710356791,2.87979640676672,4.38582398708539,15.9641639951405,20.3893244146337,13.7930869102994,33.1702161124481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53801740209634,5.25276483194039,8.35469233896719,3.40320157878235,5.20707890079461,0,3.00373942536797,0,11.6212920730759,10.5203632581265,10.6670166719458,12.758007978833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5859894144171,10.567617257021,5.60727397915187,12.704762740404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86785853965719,0,0,0,0,0,0,0,14.6808082887395,0,0,3.55586869081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0983295452779,3.8875283653957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14859418974126,3.1766644523342,2.06977244345771,2.55708301257617,0,0,0,0,10.5194264171861,17.6569369362762,8.7728342207232,20.0852686703778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92232680032397,2.54782434443366,1.97116662541171,0,0,0,0,0,0,0,2.25337490138571
"ML_GL_S1_3_4_S363_L004_3499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307158074433,0,2.54312094358419,0,0,0,0,0,32.307594553122,20.4342035427154,22.4741184900375,107.642488948884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3662966646613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5026384248344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9325434906393,11.3010144627678,5.05334719372681,14.4799487225606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76586978408689,4.92282967899122,3.05058327222488,0,0,0,0,0,16.9379698319357,18.310313269933,6.01353422216539,17.9467239908135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94349426854848,6.9424030299465,6.89667353343115,2.15309451738499,10.2653752040879,9.2134103531459,15.3692352460634,10.8147096266188,17.2301316906167,18.179893281127,7.25707957201559,16.832521034349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72747756600875,1.72189367619862,0,0,0,0,36.7991974606606,9.84775971109141,5.08095354032506,3.86671415901351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0133011172046,9.83353117324226,1.7927915428512,2.79052242363476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2961061450502,25.1362863933519,10.7088033572311,34.7969416588233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8544034437228,3.44748583558527,1.60781783382395,2.21787699286854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08167487709506,0,0,3.44034789726352,2.32142243559205,0,13.728189058795,17.4988563223494,7.34802970286904,20.8614262758863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76081907150912,3.26433440506771,5.05753823951416,4.11719389143427,4.3973629439998,2.09599086928035,2.43336382975834,2.75475080035804,0,2.1725313607984,3.81327064460491,0
"ML_GL_S1_3_4_S363_L004_3542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94432268767227,2.41758272901437,2.31115010929021,0,7.61713585145741,7.15665008020175,13.3800647384158,7.62038064097196,21.2424106581652,20.1050474134482,9.10464850315754,33.135038098445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07944495431587,11.5731401861035,16.2077145649599,13.8343998909811,10.080690889543,14.5247906588855,13.9525480039125,15.6957494748576,9.20875111763068,15.030989021342,10.6704508719013,11.6947485359707
"ML_GL_S1_3_4_S363_L004_3543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37593753591827,0,32.2103303897779,17.4509382698566,13.7051506042914,15.3395802335765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0364251545316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3619085791241,6.09800441032968,9.13072957054357,5.18099677357785,25.7286423536581,9.20546277309093,12.7725053757219,7.75856558047994,26.4714693652003,21.7059316925125,8.39048760936919,19.2522375875126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4603417931392,28.3259754089998,36.0985325728002,54.8458933761743,32.4170459418424,61.2715939726082,28.4667101418988,41.841457378622,23.9017931685508,30.6822845720732,29.5374327663725,26.7836936302682
"ML_GL_S1_3_4_S363_L004_3553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4899738405339,0,0,4.69578324935174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0149011279458,10.5164609213823,7.67135128552246,3.94745347441694,4.43140769719861,4.24914500314188,3.87633410855074,4.24189404131538,15.6897456738155,17.888377888849,7.36631874493549,12.9173020919508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68096774952624,6.16706610531232,8.39191890246464,5.51413535922459,6.31679473183527,6.46406947264935,7.32863630678101,6.57704059709838,6.98588028029007,7.08242282509395,5.84612009933936,6.8117437969854
"ML_GL_S1_3_4_S363_L004_3568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9328411857603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2277486718524,10.1194900298031,3.99599484772464,13.2916268733754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63783290067351,7.73890741864132,6.78285066085235,3.60140149745411,2.64262408814282,3.31599441905625,3.38284210064789,2.61701311700981,16.7349401980249,16.1425106428436,5.54722129466993,16.2504819783451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0336561430804,7.11057366998094,5.44965274640108,3.40394273987723,0,0,0,0,30.5152124219022,19.4820086063336,7.04423836386625,15.3434917784184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3226447098572,7.61172356480522,7.13019388953833,2.68498172198823,5.24756673046634,5.78716882309174,5.66159096342708,6.44062904191145,18.695994121985,21.9328214989282,7.98312997820225,20.6146424144194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35983164330178,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88567490573791,1.83688899317936,0,1.55817698298044,0,0,0,0,13.5964031332825,12.2132330967007,4.80231201069724,13.9683862660094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1491632279444,5.34205215474134,3.54272078556192,10.8987524595473,10.8781043947714,4.67901184813816,8.98757468463262,13.221596284623,14.1707993145729,9.85633896803034,9.06484309486453,13.1994416312395
"ML_GL_S1_3_4_S363_L004_3586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2564050836096,30.5512476762429,11.245210184886,29.7551911446276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8074992333657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_3591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79452134512963,5.80991510045977,6.28110551216697,0,10.0432075973949,8.02337053836751,6.55954597441384,7.89043290676053,15.1655059233113,11.3194797039486,3.51292275740616,6.95001334702058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46180792562309,1.41467972304659,0,2.79924698167215,4.04273920189452,2.05452836035552,4.02045308343069,3.23402189253857,6.55599834761491,3.18167352281418,3.68620385605126,2.87258934626731
"ML_GL_S1_3_4_S363_L004_3599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22495546905067,2.46736760899874,4.94449738394983,8.49433442622141,0,0,0,0,99.5815982739588,2.23711265252581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ML_GL_S1_3_4_S363_L004_389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94863501854402,2.48783580899016,0,9.49108843559926,6.48210024244202,4.84415520044527,7.06283863288504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09535963969357,1.93886345710438,5.21005294476255,3.86568588003299,2.76997225662618,0,3.13747805313114,2.92498131366276,2.52783680574112,1.92831290062571,3.50687203840673,2.34838323289967
"ML_GL_S1_3_4_S363_L004_402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.203920843048,8.76904270235056,11.6180012755687,2.87489378123835,27.5497113443551,15.8584374691478,14.6980341902921,16.5548284402157,26.6495378380809,16.9633801881611,7.56076938550314,12.603587763023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3275761917618,7.11283138444206,5.49207159929129,12.5242203476322,16.6365474981218,8.54967359204256,13.7264709339239,13.2138649601132,19.4676734901964,14.7733503996286,15.7000616643789,13.562368144504
"ML_GL_S1_3_4_S363_L004_420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12536484804157,4.8552163523764,9.10970888490666,2.50815717149858,6.13970647996847,4.26664325445704,8.14986949193598,7.03528137545049,18.5336511368412,22.1293027533389,10.1671894494053,25.4483568836111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
