"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8"
"AN_RF_S2_3_4_S351_L004_628",3.30573467392794,1.80352269869125,0,4.70381053834383,0,0,0,0,56.5464352850909,70.6975416464719,75.7729146898276,49.6446582430912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_652",0,0,0,0,0,0,0,0,8.37553414296533,10.5830255813585,6.89961204239864,7.0668466059833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_663",0,0,0,0,0,0,0,0,10.369425777286,9.99091646071892,7.71328183551466,8.56816504862791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_665",0,0,0,0,0,0,0,0,9.74031570324608,7.84874062509601,6.98325835801205,7.6834178483819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_669",0,0,0,0,0,0,0,0,13.8226980474344,14.6180300315273,10.0605814010829,16.5611502629566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_673",0,0,0,0,3.46226240699158,0,0,0,30.2906392156206,24.8670609146582,33.1388900377942,22.4067708649362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_677",0,0,0,0,0,0,0,0,9.95652873529384,10.5604323139232,9.59610548425128,7.84363760642027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_68",3.1126187888595,2.57276046043073,2.77041369075137,3.96697720359615,2.98677898702681,2.6210277456925,0,2.43459136520514,14.5020822660603,16.6667309854783,11.8953290066787,11.6428137246527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_69",0,0,0,0,0,0,0,0,15.1648913928236,23.3727171907158,21.2129385356392,17.8457414825365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_705",0,0,0,0,0,0,0,0,7.48631937408113,5.08860513944892,8.52440110295686,5.05208015236443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_761",0,0,0,0,0,0,0,5.13547316542449,7.60421060780645,6.92553824038997,6.34283056789,5.67480969970114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_765",0,0,0,0,0,0,0,0,10.3036019108318,4.67038708204036,3.73762692497717,4.9576690398649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_768",0,0,0,0,0,0,0,0,6.91372964901139,4.6929601319877,4.22189900835377,4.84431401049572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_772",0,0,0,0,0,0,0,0,21.8602632853808,26.9819557213039,20.4798794166116,18.9652726930528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_784",0,0,0,0,4.54642395236112,5.42957913336723,4.58933912045695,3.70181260316305,31.9966631581802,24.6217194518626,19.5799535970628,20.8254494940517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_798",0,0,0,0,0,0,0,0,11.3443938083462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_802",0,0,0,0,0,0,0,0,10.1543189418317,11.2285564936315,9.2011442913583,9.19873456665746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_809",0,0,0,0,0,0,0,0,10.6592605629044,11.5640086481024,12.1674451067934,14.0700023583173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_812",0,0,0,0,0,0,0,0,11.5844328300634,10.8685522217807,9.6527431392583,10.3477635927786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_824",3.57707680668462,4.15852349179046,4.37807113181218,5.56371772687126,0,0,0,0,17.9077580076761,14.7905930304381,16.8582381778009,11.5422352559332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_828",0,0,0,0,0,0,0,0,7.38505116427141,6.44152385102776,5.5465718305391,5.7387655374309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_82",0,0,0,0,0,0,0,0,8.59517478671774,7.14063973252592,7.36536210918408,6.29045511040268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_835",2.28533592949678,2.01853019052964,2.11378453907768,1.98172919819286,0,0,0,0,14.2287699410309,8.37095115069138,7.75657450484111,13.2097040229786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_838",0,0,0,0,0,0,0,0,19.3186267067451,18.6604538505003,17.9154386574451,16.8138110751716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_83",0,0,0,0,0,0,0,0,5.56478916229299,2.94378198102463,3.28929489476889,5.07706481154519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_840",0,0,0,1.39801699475615,0,0,0,0,5.75032662032702,5.08497946994123,5.00828647279725,3.93634382183267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_84",0,0,0,0,0,0,0,0,7.54227299701405,3.20011268186542,3.40409667568204,3.15786772239612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_858",0,0,0,0,4.47217712958201,4.55052949824117,3.49605490763043,3.26563228286795,6.69645788250098,6.87437406824554,7.436522787196,6.52337642928017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_860",5.31405265792231,4.12413036633357,8.94647624226969,5.83473739069473,22.5681787386806,34.3103197291871,34.0207412455847,30.1119812101708,11.6920374692981,23.3017331412068,16.0851284201973,11.4934561291229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_880",0,0,0,0,0,0,0,0,20.5203565808684,2.85961001919087,2.00184103075161,2.1619962696377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_888",0,0,0,0,0,0,0,0,5.65039618471538,4.03452552034288,3.85363446412042,3.31566371360153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_88",0,0,0,0,0,0,0,0,53.0450946846342,55.3900162026289,60.2632732852669,57.731853777114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_902",3.12457781868783,4.92764007391467,0,5.77957800456058,0,0,0,0,7.3811714875188,4.05562224439155,5.0685465622252,4.73713466036439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_909",4.80329766161452,3.74884064404778,3.03074292410815,4.04018614796662,2.10982614011855,0,2.72527657648622,2.06329861474531,7.38431056706185,9.29969222854375,8.2154536314991,9.01715024604818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_943",0,0,0,0,0,0,3.85434550628203,0,14.2134918341291,14.6144582753209,9.44032411090501,16.0217604457499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_947",0,0,0,0,0,0,0,1.75104417290855,18.3731763616757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_94",0,0,0,0,0,0,0,0,23.1713412096826,26.0534662388573,22.0301437559536,16.5490038587952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_965",0,0,0,0,8.03202204399613,7.49111674364824,8.0490248840112,5.81632043680065,5.20976490503821,4.81915005412329,4.34451818586715,2.68828430427262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_4_S351_L004_976",0,0,0,0,0,0,0,0,7.45127540434401,7.18397039185719,7.03205261542328,6.45540754446076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1001",0,0,0,1.45017923366469,1.72385253638437,2.15467193243811,0,2.12549014122629,7.21333383287116,7.6926256758354,7.05423773725334,6.20431395650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1003",0,0,0,0,0,0,0,0,8.48318953378542,12.6907750784812,6.87710924303522,7.94026659509892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_101",0,0,0,0,0,0,0,0,1.97111733028254,7.99108791433261,5.93823686609556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1021",0,0,0,0,0,0,0,0,8.63517737431989,7.48845330841372,6.87469661369195,7.52684367619552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1024",0,0,0,0,0,0,0,0,4.27366694934985,5.95733532170258,2.66889040051107,3.53022705606535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1037",0,0,0,0,0,0,0,0,8.72238551527807,14.3117359874715,5.30634964423247,10.7765972034406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1045",0,0,0,0,0,0,0,0,9.50252196926188,11.9376592750495,8.661386892817,8.64140552487222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1056",0,0,0,0,6.0213883568916,6.92642976823296,6.72990741113346,5.06830076339374,6.73230306939692,11.076698898058,8.28558145284287,8.21834340689426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1058",0,0,0,0,0,0,0,0,0,37.2141503790158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1061",0,0,0,0,0,0,0,0,3.07659240537648,7.80203912646086,2.53350018147212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1067",0,0,0,0,0,0,0,0,7.08502640014353,7.12471760712928,6.50403947201073,4.90370644158111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1074",4.22709182022403,3.59916629069154,4.43222186427969,4.46159496088612,0,1.67122710133589,0,0,10.7569705226692,10.1371320293187,12.7633019296164,10.2268384665701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1078",0,0,0,0,0,0,0,0,8.94862386513595,8.55562127994827,7.20796563897716,6.95523774575711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1103",0,0,0,0,0,0,0,0,8.30701010419757,9.84087664195187,5.74133142785834,2.80416162419845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1107",0,0,0,0,2.52948961877591,2.58802402989822,2.21665988261353,4.76478068111577,7.51280982198551,9.81398558585355,6.52153530923221,8.72290971745518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_110",0,0,0,0,0,0,0,0,12.9615658224863,9.99013022507599,8.20790120224278,5.37474690801535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1118",0,0,0,0,5.48116450568376,5.91227512810797,4.93845809608802,3.31742758169382,4.52327480656162,3.5364250230574,3.04254241172806,3.34191055843784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1135",0,0,0,0,0,0,0,0,3.8806987391729,11.9141234233977,3.64375756423229,2.30835612221672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1153",7.16194682244308,13.5191109613833,6.09763247131412,13.5887362130196,0,0,0,0,50.8815639963364,27.3924489012013,32.1014634670334,23.558628676746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1158",1.89883278777039,2.40123304538375,0,3.07721823535208,2.52887348709463,2.54183802542751,2.59170146995762,2.47665964754421,13.1426502988212,14.4137318664028,12.2633179605933,11.4330195754494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1159",0,0,0,0,0,0,0,0,3.59199280039258,11.1308251568275,3.56995429476458,10.5953588082603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1181",0,0,0,0,2.13236644420345,0,0,0,5.7545092088571,6.22044094768689,6.41865938573201,5.36892495703573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1195",0,0,0,0,0,0,0,0,12.3664893856958,10.271088611774,8.23493009708698,9.35125803009847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1198",2.94705430469906,3.70820180368745,3.15184553991812,3.78410311563963,10.4393194471997,10.7999108985581,8.46853677642422,8.23972398341247,18.2162045274835,18.2861266116228,19.6412228691007,18.5467965579051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1200",2.81789179440663,0,0,3.87524698962201,0,0,0,0,7.01593488346315,6.3656166185615,6.76491201321081,4.67233309998429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1201",0,0,0,0,0,0,0,0,4.92224805710756,5.96662997483457,5.38694999885968,5.9476312539941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1203",3.079870478321,4.00005155915758,2.98895351938124,5.10579041323483,3.82968452706155,4.19451960018946,3.84262314502311,2.55877164983119,6.03037621832189,8.88616642545221,5.80032940670394,5.33613465961074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1206",0,0,0,0,0,0,0,0,6.49034958509609,6.27665329179196,6.71832308537666,5.88956093429272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1208",0,0,0,0,0,1.78030720071548,0,0,23.2879335787587,14.6152364239686,16.4863682970776,11.6397102793753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1224",7.10943539350601,4.10109306773368,3.69859066918916,4.78432962784059,2.13521039720064,2.4825659955247,0,3.35223724939643,16.8294381322712,17.7608151726517,19.2442473578354,19.0307862876092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1242",0,0,0,0,0,0,0,0,7.47570919124118,8.90994668406958,8.35363931166038,6.50138139810781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1251",0,0,0,0,0,1.60833933229734,0,0,8.86789125054054,9.20671424779814,3.44294782864168,5.9369469959919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1261",5.31724753494128,4.52716707957451,3.69877687804278,6.79184036887193,3.03141961187145,3.58512265671629,3.22413875282005,3.47916417488597,7.95992283099701,8.49116792832824,6.87501732636097,5.90663924671336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1262",0,2.13389075257511,0,0,0,0,0,0,10.0435921402491,8.93980207318051,8.22457724932007,8.07201091623638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1270",10.1953844312131,8.52721904401509,8.44029415274926,11.8449647603683,5.37066067338553,5.87112552490051,5.18315527360281,8.25458641064534,16.5618616762391,20.1556709699227,21.309592431018,19.166018681486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1278",0,0,0,0,0,0,0,0,23.200943481649,14.8026830882388,29.0056432954839,13.9402329852758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1284",0,0,0,0,0,0,0,0,3.93471496732436,10.2654313093649,19.5211488551881,2.05056749871004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1291",0,0,0,0,0,0,0,0,7.44275881838733,11.205778123862,8.11438867228139,7.06463861338787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1292",3.0190383900081,3.55488709715623,3.0275637618383,5.48420213655695,0,0,0,0,5.74032329487058,6.68248584650903,6.01099109150488,5.69820747149284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1299",0,0,0,0,0,0,0,0,3.37808774368431,8.54865927564948,3.45189864607189,3.05687081395463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1302",0,0,0,0,0,0,0,0,0,8.6458820303119,2.42212972260394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_130",11.5845503775895,7.38588032658847,7.62200152339632,14.3925805669173,0,0,0,0,16.9569054382912,25.6499862808949,20.4495907860589,21.6169622484454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1312",0,0,0,0,0,0,0,0,8.19412119109139,6.59594286754269,6.01211055071079,6.05497238278471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1347",0,0,0,0,0,0,0,0,125.655812764155,125.986219712444,98.7191888546668,86.8476012480478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1354",0,0,0,1.49190689180908,5.23057661001719,4.59057170742189,3.95417852988348,3.86113848512283,3.32334351223523,4.48908006451418,4.14511513448793,3.66502842165573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1368",2.63439307624755,3.63715822781651,3.11707087316344,4.52685417230364,17.9268894980933,20.7400012492779,19.976643175404,11.0453104722336,6.84505363744059,7.91180031787925,6.64780403504517,5.15701780167807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1380",0,0,0,0,0,0,0,0,9.70659127473005,10.4769071319932,8.60158055617156,6.96439805919266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1383",2.2219991963659,0,2.28840728181638,4.11986708278266,0,0,0,0,6.40591492429706,8.83710981410835,6.0040049173932,7.55826879061918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1391",0,0,0,0,0,0,0,0,6.20601984274582,14.3297951462734,5.21520421657931,5.67105934786209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1395",0,0,0,0,0,0,0,0,3.15526290786846,4.63449016839364,2.18861872711737,2.33220292082092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1422",0,0,0,0,0,0,0,0,6.91397964756182,6.1976772243642,5.90855526267668,4.6823446500695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1424_fragment_1",0,0,0,0,0,0,0,0,10.0613758717203,9.53682269556213,10.1471454937861,6.45350157337522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1434",0,0,0,0,0,0,0,0,4.16289738485733,7.03541579468352,5.6127711746153,3.45166088878018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1436",0,0,0,0,0,0,0,0,3.23136415834043,5.63215005689588,5.24547473748917,2.30041637934752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_144",0,0,0,0,0,0,0,0,0,6.69488815217939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1450",0,0,0,0,0,0,0,0,6.89253052380983,14.0586364006289,10.7356552648664,5.86822352556751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1467",21.9234764210523,26.18149825408,19.522311532996,54.3724000140943,0,0,0,0,6.36701909719488,16.8785815055501,7.88512919366875,7.21508746059434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1474",0,0,0,0,0,0,0,0,4.56413105462752,7.48777579792827,4.99929488337789,4.55909324037448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_148",0,0,0,0,0,0,0,0,5.46629499654892,7.23920133416888,6.0912613245425,5.22677551110691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1504",0,0,0,0,19.8134383921557,14.2588005375886,13.5505217918146,6.79598600509123,10.3300434868391,23.8627882003382,12.9128966847574,5.02608362228968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1513",0,0,0,0,0,0,0,0,9.25827432533093,12.6496778675089,8.51487735308353,6.62362749128539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1516",0,0,0,0,0,0,0,0,8.76646514690949,9.56185733698811,9.62923196665446,8.40124484507684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1520",2.85356514992598,1.93876218896252,0,3.57528981294159,5.23221077842993,4.87912270751932,3.89818428268877,8.7887428965675,10.8698974994644,15.5537295194584,12.7423645520599,12.7629036177415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1545",0,0,0,0,0,0,0,0,10.0613345185766,11.5890163328778,11.4061420269422,11.3231297305205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1574",0,0,0,0,0,0,0,0,5.43783031197145,8.47293624696242,6.33130251559207,5.36418759931849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1587",3.0122270041662,3.53665989977344,3.7175801609661,6.55018573510431,6.40496593603913,6.66108462756493,5.98865930301649,4.44746563718672,17.1166808276561,16.0245382051064,14.9405484080668,13.2762049355263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1644",0,0,0,0,0,0,0,0,12.6862375317024,13.2555249958568,11.8127530822446,11.0336333220967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AN_RF_S2_3_5_S352_L004_1651",0,0,0,0,0,0,0,0,3.94450626393501,4.14094049286495,4.06241780462702,3.65724223846569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
