"","CB_BR1","GL_BR1","PB_BR1","SM_BR1","CB_BR2","GL_BR2","PB_BR2","SM_BR2","CB_BR3","GL_BR3","PB_BR3","SM_BR3","CB_TR1","CB_TR2","PB_TR1","PB_TR2","CB_TR3","CB_TR4","PB_TR3","PB_TR4","GL_TR1","GL_TR2","SM_TR1","SM_TR2","GL_TR3","GL_TR4","SM_TR3","SM_TR4"
"BB_BR1_SM_S105_L002_2845",3.87848324859834,2.89177459030065,3.98434363210121,7.20674145301167,4.81442516580898,4.69489458179378,3.2776192006112,6.51417833038043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2859",16.9547728525251,8.06207410270284,8.891547786308,13.5693951186728,3.64169384678777,3.26280465703026,0,3.75453368339649,21.177486432688,14.9753802373638,19.2603049042989,39.1022073199769,5.73771368576931,6.23205902175763,4.12084512958264,3.42375442014617,5.53737059105684,6.22678744212652,3.67209892781513,3.63829759319207,5.19781397936649,4.73627561035177,5.84760362558525,7.38796691817521,4.22994703933444,6.41927494989716,6.02180562066824,5.69540388002934
"BB_BR1_SM_S105_L002_2865",5.93374033451135,3.99883914258647,7.93734890543485,9.83811234995236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2872",5.08061071951273,2.9829798191046,5.24404083024041,5.56240487566182,2.90954701177771,2.68903791067188,2.35523628547603,2.52815117450554,3.43205764444065,4.61325920499206,4.63478684151301,5.52123848484851,1.8739679013122,1.82190984553147,0,0,2.21646199931036,2.18814742248522,0,0,1.79346450618332,1.83325640096812,1.99856230662992,2.61168430300653,0,0,2.43271422139492,0
"BB_BR1_SM_S105_L002_2877",27.407734551252,22.3650421445502,3.79012835779406,12.236245791745,290.188223487732,136.428483548142,42.0087520678219,124.885378372714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2889",7.88718364003649,6.01200653487293,7.44145160798872,17.8319141463748,1.88381770686261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2901",37.4517294495611,23.8843986414093,24.3409757577853,58.0210870711903,0,0,0,0,41.9438558294846,50.7311720616521,41.6646033937925,72.6805245755435,9.08962055637738,14.5061835780665,8.64128860143753,8.7489936436904,7.50837197555523,14.6817641151507,8.4822162328546,7.54184918499114,12.2580556963158,10.1186821460683,13.9593897610428,16.2328481077566,9.17996469001365,11.9707345271437,12.7980021416325,13.335365334831
"BB_BR1_SM_S105_L002_2903",7.52064260584679,4.98440423563368,4.23089666731945,11.7134265366665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2924",5.90469983581392,4.16729872017926,8.22241351476232,7.44973510183931,0,0,0,0,2.1695796161478,1.84089068160126,0,3.67108627405834,2.8632079962855,0,2.16841917835486,2.67922055085243,2.96010141559533,0,2.36578377193619,2.50959860338723,3.46038763869454,3.56161248402319,2.04294614544895,4.01568484688783,3.28734281883938,3.32387826017696,2.84164363796559,2.25099208954572
"BB_BR1_SM_S105_L002_2948",19.1151329372435,17.5972063387588,3.24677605294024,10.4131862262867,2.99847160235624,2.68245428707096,0,2.05347726268387,17.921817965472,9.82755078215429,4.81269356706564,10.1831489841226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
