"","OTU_ID","baseMean","estimate","stderror","statistic","p.value","p.adjusted","Sig","pH_Enrichment","Comparison","Site","Type","bonferroni"
"386","ML_GL_S1_1_4_S355_L004_3537",144.62170051609,-22.4144752732236,4.24745415409841,-5.27715531704931,1.31204677147845e-07,1.84803183557178e-06,"S","8","4_8","McLaughlin","Tech",0.00156343493289373
"387","ML_GL_S1_1_4_S355_L004_3807",550.15054140025,-11.6150289030973,1.96874238692972,-5.89972003458061,3.64118888888344e-09,9.39143004327599e-08,"S","8","4_8","McLaughlin","Tech",4.33884067999351e-05
"388","ML_GL_S1_1_4_S355_L004_4089",84.8586356717553,-22.6235397510697,4.24739015361546,-5.32645670231451,1.00147138603926e-07,1.4732756834622e-06,"S","8","4_8","McLaughlin","Tech",0.00119335330360438
"389","ML_GL_S1_1_4_S355_L004_4428",6953.60851051979,0.756029763664355,0.154381589830906,4.89714974753423,9.72367383932756e-07,1.16332627981353e-05,"S","4","4_8","McLaughlin","Tech",0.0115867297469427
"390","ML_GL_S1_1_4_S355_L004_4459",12164.0310889865,1.52512895753122,0.261974253388049,5.82167498449598,5.82607636155739e-09,1.34541716907593e-07,"S","4","4_8","McLaughlin","Tech",6.94235259243179e-05
"391","ML_GL_S1_1_4_S355_L004_4524",8560.71836556971,-0.801968192078593,0.112846092148994,-7.10674314729245,1.18813251960269e-12,5.12963300854555e-11,"S","8","4_8","McLaughlin","Tech",1.41577871035857e-08
"392","ML_GL_S1_1_4_S355_L004_4526",3021.86337491532,0.713421886930493,0.127975821330292,5.57466152211071,2.48011600796891e-08,4.732807219373e-07,"S","4","4_8","McLaughlin","Tech",0.000295530623509576
"393","ML_GL_S1_1_4_S355_L004_4571",150.752612724729,24.1376358983861,4.2475019053219,5.68278400726388,1.32519590782773e-08,2.6483788086404e-07,"S","4","4_8","McLaughlin","Tech",0.000157910344376752
"394","ML_GL_S1_1_4_S355_L004_651",1536.27380007356,-12.8813102929251,1.21067828260415,-10.6397467254617,1.94657745216529e-26,5.53916686896884e-24,"S","8","4_8","McLaughlin","Tech",2.31954169200017e-22
"395","ML_GL_S1_1_5_S356_L004_1313",1301.48569054869,0.897820271278271,0.172325256102124,5.21003300146673,1.88807044577934e-07,2.5508217042978e-06,"S","4","4_8","McLaughlin","Tech",0.00224982474319066
"396","ML_GL_S1_1_5_S356_L004_1322",274.734514281942,-22.2269940523384,4.09535759972515,-5.4273634258044,5.71925989100092e-08,9.1600404383289e-07,"S","8","4_8","McLaughlin","Tech",0.00068150700861167
"397","ML_GL_S1_1_5_S356_L004_2169",122.613992378744,-22.1064446601589,4.24743857208221,-5.20465317743766,1.94359250651486e-07,2.59058705901913e-06,"S","8","4_8","McLaughlin","Tech",0.0023159848307631
"398","ML_GL_S1_1_5_S356_L004_2564",795.300067063082,-12.4849044830848,1.94233459669587,-6.42778257892491,1.29478752824016e-10,4.51131233523678e-09,"S","8","4_8","McLaughlin","Tech",1.54286881865098e-06
"399","ML_GL_S1_1_5_S356_L004_2580",852.253491026359,-12.2730738807848,1.22380114964754,-10.0286503933417,1.14064999713524e-23,1.88777574525883e-21,"S","8","4_8","McLaughlin","Tech",1.35919853658636e-19
"400","ML_GL_S1_1_5_S356_L004_2768",677.982375889701,-24.4393890847782,4.24710932349962,-5.75435837018674,8.69714838798521e-09,1.83750390409985e-07,"S","8","4_8","McLaughlin","Tech",0.000103635220191232
"401","ML_GL_S1_1_5_S356_L004_2880",251.122081071132,-10.9243980199512,1.99213447028088,-5.48376536971969,4.16366925398156e-08,7.06756165675845e-07,"S","8","4_8","McLaughlin","Tech",0.000496142828304443
"402","ML_GL_S1_1_5_S356_L004_2963",338.281722009859,-24.3064222541508,3.95993223281387,-6.13809045840135,8.35193032371706e-10,2.27218268806878e-08,"S","8","4_8","McLaughlin","Tech",9.95216017374125e-06
"403","ML_GL_S1_1_5_S356_L004_3023",743.036303753079,0.7498479202588,0.150942800837083,4.96776206682512,6.772999285857e-07,8.2019369400683e-06,"S","4","4_8","McLaughlin","Tech",0.0080707059490272
"404","ML_GL_S1_1_5_S356_L004_3736",148.189047944235,-22.6413677151556,4.24731218936609,-5.33075194515777,9.78069387376921e-08,1.44958642039594e-06,"S","8","4_8","McLaughlin","Tech",0.00116546748199834
"405","ML_GL_S1_1_5_S356_L004_3802",564.611735442631,-11.9647615513667,1.97362056381795,-6.06234134904887,1.34154115169227e-09,3.55240096968113e-08,"S","8","4_8","McLaughlin","Tech",1.59858043635651e-05
"406","ML_GL_S1_1_5_S356_L004_3882",377.479686216999,-11.5180808647943,1.97421494125418,-5.83425878515393,5.40302089505554e-09,1.2774285116167e-07,"S","8","4_8","McLaughlin","Tech",6.43823969854818e-05
"407","ML_GL_S1_1_5_S356_L004_4883",381.635878858104,-23.6359582466971,4.01489681881924,-5.88706492677645,3.93114309864289e-09,9.9562826679159e-08,"S","8","4_8","McLaughlin","Tech",4.68435011634287e-05
"408","ML_GL_S1_1_5_S356_L004_4890",101.284157028423,-20.715009363587,4.24810932484074,-4.87628913937227,1.08100124591635e-06,1.26286380846464e-05,"S","8","4_8","McLaughlin","Tech",0.0128812108463393
"409","ML_GL_S1_1_5_S356_L004_4892",613.25140493083,-11.9098049197052,1.3043700602543,-9.13069479483702,6.80610678639465e-20,4.66100968199303e-18,"S","8","4_8","McLaughlin","Tech",8.11015684666787e-16
"410","ML_GL_S1_1_5_S356_L004_951",3707.13495417178,1.11677283449357,0.16877358996975,6.61698808856134,3.66591021391893e-11,1.42754856565549e-09,"S","4","4_8","McLaughlin","Tech",4.36829861090579e-07
"411","ML_GL_S1_1_6_S357_L004_1200",1596.94016920682,1.16699468202009,0.228047740746421,5.11732621511801,3.09897373362329e-07,3.96153389002188e-06,"S","4","4_8","McLaughlin","Tech",0.00369273710098552
"412","ML_GL_S1_1_6_S357_L004_1866",521.56323217658,-11.6038969337388,1.21534069919536,-9.54785513347933,1.32409129663853e-21,1.25221205482101e-19,"S","8","4_8","McLaughlin","Tech",1.57778718907448e-17
"413","ML_GL_S1_1_6_S357_L004_1968",905.45120803701,-12.5036292945242,1.95420671851315,-6.39831455703804,1.5710138875404e-10,5.37936824250901e-09,"S","8","4_8","McLaughlin","Tech",1.87202014839314e-06
"414","ML_GL_S1_1_6_S357_L004_2144",152.810343678107,-22.5435431131847,4.24741713034091,-5.30758868775746,1.1108496015843e-07,1.62216713878414e-06,"S","8","4_8","McLaughlin","Tech",0.00132368838524785
"415","ML_GL_S1_1_6_S357_L004_2160",514.473718856471,-11.5427225595458,1.98176712172017,-5.82445961134258,5.72976920646839e-09,1.33874372282897e-07,"S","8","4_8","McLaughlin","Tech",6.82759298642774e-05
"416","ML_GL_S1_1_6_S357_L004_2963",205.946118270252,-9.82905860255235,2.01331996691024,-4.88201516107578,1.05007180515052e-06,1.2413348839458e-05,"S","8","4_8","McLaughlin","Tech",0.0125126556301736
"417","ML_GL_S1_1_6_S357_L004_3015",269.921615583656,-22.0739386061211,3.75769671957411,-5.87432681598182,4.24565059186269e-09,1.04695446692679e-07,"S","8","4_8","McLaughlin","Tech",5.05911724526359e-05
"418","ML_GL_S1_1_6_S357_L004_3044",166.431470941631,24.4149197995917,4.24742775078306,5.74816600355133,9.0216643448262e-09,1.88600267250788e-07,"S","4","4_8","McLaughlin","Tech",0.000107502152332949
"419","ML_GL_S1_1_6_S357_L004_3172",2601.47814176401,-1.90640485093727,0.174067794693069,-10.9520825164632,6.49372273925377e-28,4.29884445338599e-25,"S","8","4_8","McLaughlin","Tech",7.73792001609479e-24
"420","ML_GL_S1_1_6_S357_L004_3261",68.7109862696021,-20.0673636949285,4.24874247200931,-4.7231301560714,2.32242110053644e-06,2.59119567734009e-05,"S","8","4_8","McLaughlin","Tech",0.0276739698339922
"421","ML_GL_S1_1_8_S358_L004_464",154.398909631697,-22.1011789192437,4.24756667823251,-5.20325649800992,1.95826289427041e-07,2.59274007201403e-06,"S","8","4_8","McLaughlin","Tech",0.00233346606481262
"422","ML_GL_S1_1_8_S358_L004_584",1438.12526030256,-12.1744755935705,1.92838282141094,-6.31330846676119,2.73132309955364e-10,8.47563699330239e-09,"S","8","4_8","McLaughlin","Tech",3.25464460542812e-06
"423","ML_GL_S1_1_8_S358_L004_74",184.378658377026,-22.5537899229365,4.05546610185142,-5.56133114086199,2.67724645617885e-08,4.87799216694606e-07,"S","8","4_8","McLaughlin","Tech",0.000319020687718272
"424","ML_GL_S1_2_4_S359_L004_171",687.122917813172,-23.6963683601657,3.75649659271372,-6.30810324868343,2.82475761254756e-10,8.63072095156841e-09,"S","8","4_8","McLaughlin","Tech",3.36598117111168e-06
"425","ML_GL_S1_2_4_S359_L004_1853",207.818107165539,-22.0482661145307,4.24744440014977,-5.19094872995943,2.09225237304817e-07,2.75179682971765e-06,"S","8","4_8","McLaughlin","Tech",0.0024931279277242
"426","ML_GL_S1_2_4_S359_L004_2156",240.205726313606,-22.2573617737233,4.24738792257661,-5.24024698931226,1.60361816592021e-07,2.1813600530942e-06,"S","8","4_8","McLaughlin","Tech",0.00191087140651052
"427","ML_GL_S1_2_4_S359_L004_2374",4049.67277027814,-1.28518903434954,0.27502632111003,-4.67296740603736,2.96878895028361e-06,3.25746677086367e-05,"S","8","4_8","McLaughlin","Tech",0.0353760891315795
"428","ML_GL_S1_2_4_S359_L004_2424",541.692864629139,-11.8276918537778,1.20117929964735,-9.84673300418205,7.08082353538521e-23,8.98974091571339e-21,"S","8","4_8","McLaughlin","Tech",8.43750932476502e-19
"429","ML_GL_S1_2_4_S359_L004_2440",444.325242303131,-11.6395883733571,1.97755887366549,-5.88583658790529,3.96045483769062e-09,9.9562826679159e-08,"S","8","4_8","McLaughlin","Tech",4.71927798459214e-05
"430","ML_GL_S1_2_4_S359_L004_2447",562.466362233128,-12.1332325201842,1.94998684314882,-6.22221250508107,4.90192468934841e-10,1.37070021436937e-08,"S","8","4_8","McLaughlin","Tech",5.84113345982756e-06
"431","ML_GL_S1_2_4_S359_L004_577",571.59432307157,-23.3247740007555,4.247196946041,-5.49180419393961,3.9784834415226e-08,6.81143803005508e-07,"S","8","4_8","McLaughlin","Tech",0.000474076086891834
"432","ML_GL_S1_2_4_S359_L004_782",207.525238470553,-10.3744546799191,2.05928338164027,-5.0378955963096,4.70678045150303e-07,5.87903520546227e-06,"S","8","4_8","McLaughlin","Tech",0.00560859958601101
"433","ML_GL_S1_2_5_S360_L004_1208",339.81952713719,-10.9677012150552,2.07796490117485,-5.2780974350694,1.30532057057026e-07,1.84803183557178e-06,"S","8","4_8","McLaughlin","Tech",0.00155541999189152
"434","ML_GL_S1_2_5_S360_L004_1241",1756.96227589795,-1.24596758755146,0.251631512948942,-4.95155623772877,7.36223368087109e-07,8.86145217588484e-06,"S","8","4_8","McLaughlin","Tech",0.00877283765412599
"435","ML_GL_S1_2_5_S360_L004_1289",721.660371092775,-11.9360650127061,1.26973330343518,-9.40045045712659,5.43299704159689e-21,4.49580505192143e-19,"S","8","4_8","McLaughlin","Tech",6.47395927476686e-17
"436","ML_GL_S1_2_5_S360_L004_1667",111.103475150699,-21.3043825881111,4.24770553667854,-5.01550364170722,5.28947226302399e-07,6.52477758656252e-06,"S","8","4_8","McLaughlin","Tech",0.00630293514861939
"437","ML_GL_S1_2_5_S360_L004_2357",258.040913275781,-10.5503557222653,2.09653860891691,-5.03227351854766,4.84697056057049e-07,6.01630220830811e-06,"S","8","4_8","McLaughlin","Tech",0.00577565011997579
"438","ML_GL_S1_2_5_S360_L004_303",4108.01827969587,-0.977935370010525,0.169713128817066,-5.76228472615483,8.29828517019684e-09,1.79134721174032e-07,"S","8","4_8","McLaughlin","Tech",9.88823660880656e-05
"439","ML_GL_S1_2_5_S360_L004_53",790.711315790179,-12.1876541385304,1.23516238953422,-9.86724842158313,5.77263948025465e-23,8.18890143413267e-21,"S","8","4_8","McLaughlin","Tech",6.87867720467144e-19
"440","ML_GL_S1_2_6_S361_L004_1050",562.82161088722,-12.2045485163948,1.94218804894473,-6.28391700949145,3.30146995076901e-10,9.93442321549584e-09,"S","8","4_8","McLaughlin","Tech",3.93403159333635e-06
"441","ML_GL_S1_2_6_S361_L004_1597",392.770909234735,-23.2028487028556,3.24761789569387,-7.14457471540018,9.02749449779362e-13,3.98413423835958e-11,"S","8","4_8","McLaughlin","Tech",1.07571624435709e-08
"442","ML_GL_S1_2_6_S361_L004_1709",151.986184978175,-21.4215482323651,4.24768204393856,-5.04311481197932,4.58014243167892e-07,5.75706510716097e-06,"S","8","4_8","McLaughlin","Tech",0.0054576977215886
"443","ML_GL_S1_2_6_S361_L004_224",2127.66932996841,0.598048075695867,0.124169464433195,4.81638604487681,1.4618158410859e-06,1.69775804701556e-05,"S","4","4_8","McLaughlin","Tech",0.0174189975623796
"444","ML_GL_S1_2_6_S361_L004_346",223.529251165889,-10.8218632231077,1.99341622452816,-5.42880262032042,5.67333841986483e-08,9.1600404383289e-07,"S","8","4_8","McLaughlin","Tech",0.000676035006111094
"445","ML_GL_S1_2_6_S361_L004_983",136.547981965127,-22.4749384146121,4.24734624914671,-5.29152489489814,1.21300674528611e-07,1.75841707747315e-06,"S","8","4_8","McLaughlin","Tech",0.00144541883768293
"446","ML_GL_S1_2_8_S362_L004_2029",259.28408001744,-22.8126027508588,4.13482376162854,-5.51718865567171,3.44465597198527e-08,6.1081131788953e-07,"S","8","4_8","McLaughlin","Tech",0.000410465205621764
"447","ML_GL_S1_2_8_S362_L004_2402",185.739932160117,-22.6320364278472,4.2155626864393,-5.36868696097211,7.93119447033321e-08,1.18431219684825e-06,"S","8","4_8","McLaughlin","Tech",0.000945081133084905
"448","ML_GL_S1_2_8_S362_L004_2404",1741.90562760836,1.54729917901224,0.22334333684307,6.92789496603353,4.27148681385871e-12,1.80493038560072e-10,"S","4","4_8","McLaughlin","Tech",5.08990368739403e-08
"449","ML_GL_S1_2_8_S362_L004_35",394.859912017865,-11.0138944664043,2.00476779824139,-5.49385044795002,3.93263554586713e-08,6.79149060355836e-07,"S","8","4_8","McLaughlin","Tech",0.000468612851645527
"450","ML_GL_S1_2_8_S362_L004_649",771.659737262459,-12.3956743229409,1.19202656449515,-10.3988238954983,2.51012120370378e-25,5.53900078950634e-23,"S","8","4_8","McLaughlin","Tech",2.99106042633342e-21
"451","ML_GL_S1_3_4_S363_L004_1783",1249.48528477874,-13.0319039156918,1.2075813293701,-10.7917401492863,3.76590360372477e-27,1.86977113924935e-24,"S","8","4_8","McLaughlin","Tech",4.48745073419844e-23
"452","ML_GL_S1_3_4_S363_L004_1924",276.785404807983,-23.40939807889,4.24724190408045,-5.51167053998029,3.55443793563971e-08,6.24700330989421e-07,"S","8","4_8","McLaughlin","Tech",0.000423546824410828
